Date,dataset,Open,High,Low,Close,return,garch_omega,garch_alpha,garch_beta,garch_vol,std5,std14,std25,vol_regime,ema_5,ema_20,feat,ema_gamma,ema_beta,direction_signal,predicted_next,close_delta,target,next_actual,error_inr,error_pct
1900-01-01,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***
2004-03-02,train,45.172001,45.214001,45.064999,45.179001,0.0001328448409447791,2.8065599500677346e-07,0.06888888888888889,0.92,0.0023199585433825365,0.011013650666086732,0.04929628400445388,0.057367646294380924,low,45.18143403439282,45.20294373049396,-0.021509696101141174,0.2696598224735318,0.36411471787154603,-1,45.179001,-0.028998999999998887,-1,45.150002,0.028998999999998887,0.06422812561558443
2004-03-03,train,45.174999,45.216999,45.071999,45.150002,-0.000641868995730932,2.8065599500677346e-07,0.06888888888888889,0.92,0.0022876850221544543,0.01672336394670364,0.050886653200843776,0.05656610956497767,low,45.170956689595215,45.19790166092311,-0.026944971327893086,0.2696598224735318,0.36411471787154603,-1,45.150002,0.07899799999999857,1,45.229,-0.07899799999999857,-0.17466227420460007
2004-03-04,train,45.151001,45.254002,45.133999,45.229,0.0017496787707782513,2.8065599500677346e-07,0.06888888888888889,0.92,0.0022635945900640895,0.029415235870124422,0.020345941121922922,0.05461305202345849,medium,45.19030445973014,45.200863407501856,-0.010558947771713179,0.2696598224735318,0.36411471787154603,-1,45.17780994014299,-0.03900099999999895,-1,45.189999,-0.012189059857007578,-0.026972914642037455
2004-03-05,train,45.230999,45.240002,45.095001,45.189999,-0.0008623007362532631,2.8065599500677346e-07,0.06888888888888889,0.92,0.0022815570129008306,0.02899414253422469,0.020384753010561404,0.03909084920064149,medium,45.1902026398201,45.199828702025485,-0.009626062205384756,0.2696598224735318,0.36411471787154603,-1,45.13844722043429,-0.009999000000000535,-1,45.18,-0.04155277956571268,-0.0919716236514225
2004-03-08,train,45.200001,45.200001,45.051998,45.18,-0.00022126577165892947,2.8065599500677346e-07,0.06888888888888889,0.92,0.0022629497131917108,0.02848260699611375,0.019948786663079254,0.038999266803073356,medium,45.18680175988007,45.197940254213535,-0.011138494333465587,0.2696598224735318,0.36411471787154603,-1,45.128879965978996,-0.05099799999999988,-1,45.129002,-0.00012203402100396943,-0.0002704115216285293
2004-03-09,train,45.172001,45.198002,45.092999,45.129002,-0.0011287737937140108,2.8065599500677346e-07,0.06888888888888889,0.92,0.002235015612166129,0.03842161633500373,0.02456851847585181,0.041029377702452074,medium,45.167535173253384,45.191374706193194,-0.023839532939810226,0.2696598224735318,0.36411471787154603,-1,45.07856998798426,-0.0200010000000006,-1,45.109001,-0.03043101201573961,-0.06746106395869776
2004-03-10,train,45.172001,45.198002,45.055,45.109001,-0.0004431961513352567,2.8065599500677346e-07,0.06888888888888889,0.92,0.002228026170809287,0.048344814626737724,0.03074100924731192,0.04402732051056812,medium,45.14802378216893,45.18352959131765,-0.0355058091487237,0.2696598224735318,0.36411471787154603,-1,45.05874898261647,0.07499700000000331,1,45.183998,-0.12524901738353122,-0.277197731337389
2004-03-11,train,45.108002,45.219002,45.096001,45.183998,0.0016625728421697517,2.8065599500677346e-07,0.06888888888888889,0.92,0.0022048038266033513,0.036826681937055086,0.030821018079922127,0.043863776682401455,medium,45.160015188112624,45.18357420166836,-0.023559013555733088,0.2696598224735318,0.36411471787154603,-1,45.134187074154184,-0.012997000000005698,-1,45.171001,-0.03681392584581289,-0.08149902599194757
2004-03-12,train,45.189999,45.209999,45.125,45.171001,-0.00028764608213738274,2.8065599500677346e-07,0.06888888888888889,0.92,0.0022233628204887997,0.03358914113657452,0.030830908950137674,0.043814472321562076,medium,45.16367712540841,45.182376753890416,-0.018699628482004016,0.2696598224735318,0.36411471787154603,-1,45.12078523790617,-0.0010029999999972006,-1,45.169998,-0.04921276209383052,-0.1089501090830921
2004-03-15,train,45.172001,45.188,45.125,45.169998,-2.2204511252676973e-05,2.8065599500677346e-07,0.06888888888888889,0.92,0.0021986884120275474,0.03195645480169182,0.028986688904334975,0.04392733213285565,medium,45.165784083605615,45.18119782494848,-0.015413741342861442,0.2696598224735318,0.36411471787154603,-1,45.120340624413046,-0.021000000000000796,-1,45.148998,-0.028657375586952583,-0.06347289387674247
2004-03-16,train,45.172001,45.181999,45.105,45.148998,-0.0004649103593052928,2.8065599500677346e-07,0.06888888888888889,0.92,0.002174438372209264,0.029415135605549383,0.02933880380274918,0.04454585549345164,medium,45.160188722403745,45.178131174953386,-0.01794245254964011,0.2696598224735318,0.36411471787154603,-1,45.099911143141,0.022002999999997996,1,45.171001,-0.07108985685899682,-0.15737941441456396
2004-03-17,train,45.148998,45.186001,45.112999,45.171001,0.00048734193392285796,2.8065599500677346e-07,0.06888888888888889,0.92,0.0021553360314236405,0.012589916707187065,0.029335712058935703,0.04462083536133592,low,45.16379281493583,45.17745211067211,-0.013659295736275112,0.2696598224735318,0.36411471787154603,-1,45.171001,-0.020998999999996215,-1,45.150002,0.020998999999996215,0.04650941100732668
2004-03-18,train,45.168999,45.188,45.105,45.150002,-0.00046487789810090163,2.8065599500677346e-07,0.06888888888888889,0.92,0.002137955282657055,0.011606119226224211,0.028770231524376716,0.04498717548876218,low,45.15919587662389,45.17483781441762,-0.01564193779373113,0.2696598224735318,0.36411471787154603,-1,45.150002,-0.060001999999997224,-1,45.09,0.060001999999997224,0.1330716345087541
2004-03-19,train,45.148998,45.171001,45.066002,45.09,-0.001328947892405341,2.8065599500677346e-07,0.06888888888888889,0.92,0.002121491984609433,0.03302256051840942,0.03520705398833472,0.030008158642655502,medium,45.13613058441593,45.166758022568324,-0.030627438152393438,0.2696598224735318,0.36411471787154603,-1,45.042170963206985,-0.018001000000005263,-1,45.071999,-0.02982803679301327,-0.06617864185037205
2004-03-22,train,45.091999,45.110001,44.985001,45.071999,-0.000399223774672941,2.8065599500677346e-07,0.06888888888888889,0.92,0.0021314292893377814,0.04284099091396711,0.04192253848467377,0.03582829726797803,high,45.11475338961063,45.15773335375229,-0.04297996414166505,0.2696598224735318,0.36411471787154603,-1,44.975931221202394,-0.2619979999999984,-1,44.810001,0.16593022120239453,0.3702972941294836
2004-03-23,train,45.070999,45.101002,44.740002,44.810001,-0.005812877303267516,2.8065599500677346e-07,0.06888888888888889,0.92,0.0021145181555870555,0.14487517593185054,0.1008909602994042,0.0792599494393098,high,45.01316925974042,45.124615986728266,-0.11144672698784319,0.2696598224735318,0.36411471787154603,-1,44.715249439333626,-0.154003000000003,-1,44.655998,0.05925143933362875,0.13268416783256923
2004-03-24,train,44.816002,44.82,44.615002,44.655998,-0.0034367997447712906,2.8065599500677346e-07,0.06888888888888889,0.92,0.002592657344256997,0.21234679889858377,0.15749035582572554,0.12663427171105018,high,44.89411217316028,45.07998570227795,-0.1858735291176714,0.2696598224735318,0.36411471787154603,-1,44.540220298820174,0.0030020000000021696,1,44.659,-0.11877970117982528,-0.26597035576216504
2004-03-25,train,44.671001,44.694,44.605,44.659,6.722501196820829e-05,2.8065599500677346e-07,0.06888888888888889,0.92,0.0026978631940303434,0.2134991110081415,0.19132392146646415,0.1570080546929174,high,44.81574144877352,45.03989182587053,-0.22415037709700414,0.2696598224735318,0.36411471787154603,-1,44.5385161276178,-0.16099899999999678,-1,44.498001,0.04051512761779463,0.09104932066003286
2004-03-26,train,44.652,44.696999,44.334999,44.498001,-0.0036050740052396835,2.8065599500677346e-07,0.06888888888888889,0.92,0.0026414306476670295,0.21639046074551466,0.23703987187697706,0.1982264331392765,medium,44.709827965849016,44.98828317578762,-0.2784552099386062,0.2696598224735318,0.36411471787154603,-1,44.439231808199345,-0.5180010000000053,-1,43.98,0.4592318081993483,1.044183283763866
2004-03-29,train,44.505001,44.537998,43.939999,43.98,-0.01164099483929637,2.8065599500677346e-07,0.06888888888888889,0.92,0.002755895112718633,0.3217138449017051,0.35764780398359686,0.29529680530796293,medium,44.466551977232676,44.89225620666499,-0.4257042294323128,0.2696598224735318,0.36411471787154603,-1,43.919397866471314,-0.1669999999999945,-1,43.813,0.10639786647131189,0.24284542594963113
2004-03-30,train,43.987,44.021,43.803001,43.813,-0.0037971805366073808,2.8065599500677346e-07,0.06888888888888889,0.92,0.004074719715839274,0.39753673239226756,0.4583056835250102,0.3805097654834453,medium,44.24870131815512,44.78946990126832,-0.5407685831131985,0.2696598224735318,0.36411471787154603,-1,43.72373715254497,-0.4789999999999992,-1,43.334,0.3897371525449671,0.8993795923408111
2004-03-31,train,43.826,43.862,43.294998,43.334,-0.010932828156026697,2.8065599500677346e-07,0.06888888888888889,0.92,0.004068047376088474,0.5350419802222065,0.5939689673984487,0.4999565691153147,medium,43.943800878770084,44.650853720195144,-0.7070528414250603,0.2696598224735318,0.36411471787154603,-1,43.245857617502296,0.03900099999999895,1,43.373001,-0.12714338249770663,-0.2931394636439997
2004-04-01,train,43.331001,43.404999,43.275002,43.373001,0.0009000092306272744,2.8065599500677346e-07,0.06888888888888889,0.92,0.004872351425912474,0.47938964934610484,0.6722396734187098,0.5825867408820307,medium,43.75353425251339,44.529153461128935,-0.7756192086155451,0.2696598224735318,0.36411471787154603,-1,43.26733674836578,0.3269999999999982,1,43.700001,-0.43266425163422184,-0.990078356369424
2004-04-02,train,43.370998,43.715,43.355999,43.700001,0.007539252356552284,2.8065599500677346e-07,0.06888888888888889,0.92,0.004709254811941528,0.28020242058228323,0.6853287489790485,0.6193739095502199,medium,43.73568983500893,44.450186560069035,-0.7144967250601084,0.2696598224735318,0.36411471787154603,-1,43.59710378000445,-0.1319999999999979,-1,43.568001,0.029102780004450324,0.06679852032791296
2004-04-05,train,43.691002,43.716999,43.544998,43.568001,-0.0030205948965538187,2.8065599500677346e-07,0.06888888888888889,0.92,0.004959761820583525,0.2059667062905228,0.6934625665051257,0.6581283052603658,medium,43.67979355667262,44.36616888768151,-0.6863753310088896,0.2696598224735318,0.36411471787154603,-1,43.45995754602053,0.05999699999999564,1,43.627998,-0.1680404539794651,-0.38516654827816094
2004-04-06,train,43.568001,43.702,43.539001,43.627998,0.0013770886573380992,2.8065599500677346e-07,0.06888888888888889,0.92,0.004851854913640714,0.1601334824499987,0.6749944270353941,0.6845090849762614,low,43.66252837111508,44.29586689837851,-0.6333385272634331,0.2696598224735318,0.36411471787154603,-1,43.627998,-0.24699700000000036,-1,43.381001,0.24699700000000036,0.5693667603474627
2004-04-07,train,43.637001,43.648998,43.376999,43.381001,-0.005661433284195216,2.8065599500677346e-07,0.06888888888888889,0.92,0.004697717685259131,0.14730700255474974,0.6564443022505406,0.7207673692703607,low,43.568685914076724,44.20873681281866,-0.6400508987419329,0.2696598224735318,0.36411471787154603,-1,43.381001,0.14400100000000293,1,43.525002,-0.14400100000000293,-0.330846624659553
2004-04-08,train,43.384998,43.560001,43.366001,43.525002,0.003319448530014313,2.8065599500677346e-07,0.06888888888888889,0.92,0.004774069340368366,0.11995074364990987,0.6085130577226768,0.7368106965282202,low,43.55412460938449,44.14361921159783,-0.5894946022133425,0.2696598224735318,0.36411471787154603,-1,43.525002,-0.0020030000000019754,-1,43.522999,0.0020030000000019754,0.004602164478605841
2004-04-09,train,43.522999,43.548,43.488998,43.522999,-4.60195268917607e-05,2.8065599500677346e-07,0.06888888888888889,0.92,0.004691281666190315,0.09110075467615668,0.5349367293605884,0.7478295158468488,low,43.543749406256325,44.08451252477899,-0.540763118522662,0.2696598224735318,0.36411471787154603,-1,43.522999,0.1119990000000044,1,43.634998,-0.1119990000000044,-0.2566724077769051
2004-04-13,train,43.521,43.717999,43.521,43.634998,0.0025733291035390238,2.8065599500677346e-07,0.06888888888888889,0.92,0.004530814017976211,0.1031383992660635,0.4672372791341581,0.7480465054005068,low,43.57416560417089,44.04170161765718,-0.4675360134862956,0.2696598224735318,0.36411471787154603,-1,43.634998,0.033000999999998726,1,43.667999,-0.033000999999998726,-0.07557250333361674
2004-04-14,train,43.632999,43.700001,43.595001,43.667999,0.0007562965855985038,2.8065599500677346e-07,0.06888888888888889,0.92,0.004429768999794847,0.11291394157749773,0.3983919070674654,0.7440809423589473,low,43.605443402780594,44.00611089216602,-0.40066748938542673,0.2696598224735318,0.36411471787154603,-1,43.667999,0.14000000000000057,1,43.807999,-0.14000000000000057,-0.319576340384779
2004-04-15,train,43.672001,43.924999,43.630001,43.807999,0.0032060090502430416,2.8065599500677346e-07,0.06888888888888889,0.92,0.004286383614848578,0.11790902510906502,0.29904023453322015,0.7320474177253989,low,43.67296193518707,43.98724309291211,-0.3142811577250413,0.2696598224735318,0.36411471787154603,-1,43.807999,-0.07899900000000315,-1,43.729,0.07899900000000315,0.1806558576688311
2004-04-16,train,43.813999,43.853001,43.688,43.729,-0.001803300808147057,2.8065599500677346e-07,0.06888888888888889,0.92,0.00422988980498926,0.10645349689123335,0.1848311621344627,0.7138537417834812,low,43.691641290124714,43.96264851263477,-0.2710072225100575,0.2696598224735318,0.36411471787154603,-1,43.729,0.06100099999999742,1,43.790001,-0.06100099999999742,-0.13930349076721288
2004-04-19,train,43.731998,43.839001,43.707001,43.790001,0.0013949781609456924,2.8065599500677346e-07,0.06888888888888889,0.92,0.004118893745577644,0.07495739457300796,0.1618232388716657,0.6894411024167401,low,43.724427860083146,43.946205892383844,-0.2217780323006977,0.2696598224735318,0.36411471787154603,-1,43.790001,0.07799900000000548,1,43.868,-0.07799900000000548,-0.1778038661438987
2004-04-20,train,43.813999,43.943001,43.688,43.868,0.0017812057140624837,2.8065599500677346e-07,0.06888888888888889,0.92,0.004002845753953472,0.0766475263826275,0.16780884985442648,0.6580513375374164,low,43.77228524005544,43.938757712156814,-0.1664724721013755,0.2696598224735318,0.36411471787154603,-1,43.868,0.11399799999999516,1,43.981998,-0.11399799999999516,-0.25919240867592047
2004-04-21,train,43.872002,43.990002,43.841999,43.981998,0.00259865961520922,2.8065599500677346e-07,0.06888888888888889,0.92,0.0039038662304096165,0.09576870261822182,0.17523979107344195,0.6211243734831071,low,43.8421894933703,43.94287583480855,-0.10068634143824795,0.2696598224735318,0.36411471787154603,-1,43.981998,-0.04299899999999468,-1,43.938999,0.04299899999999468,0.09786067270215845
2004-04-22,train,43.924999,44.09,43.894001,43.938999,-0.0009776499921625437,2.8065599500677346e-07,0.06888888888888889,0.92,0.003842762375347089,0.10396684616346806,0.1702531350717815,0.5762639985528412,low,43.87445932891354,43.942506612445825,-0.0680472835322874,0.2696598224735318,0.36411471787154603,-1,43.938999,0.17000199999999666,1,44.109001,-0.17000199999999666,-0.3854133989568176
2004-04-23,train,43.941002,44.115002,43.82,44.109001,0.003869045810533711,2.8065599500677346e-07,0.06888888888888889,0.92,0.0037325563385659944,0.12039629064709442,0.20294468721231324,0.5256290266255365,low,43.95263988594236,43.95836322078432,-0.005723334841960082,0.2696598224735318,0.36411471787154603,-1,44.109001,-0.10000199999999637,-1,44.008999,0.10000199999999637,0.22723079886456032
2004-04-26,train,44.126999,44.126999,43.945,44.008999,-0.0022671563112480753,2.8065599500677346e-07,0.06888888888888889,0.92,0.0037588971732183335,0.08902455055309201,0.21074076742909567,0.4708836256741206,low,43.97142625729491,43.96318567594772,0.00824058134718797,0.2696598224735318,0.36411471787154603,-1,44.008999,0.06299999999999528,1,44.071999,-0.06299999999999528,-0.14294790667424748
2004-04-27,train,44.007999,44.153,43.990002,44.071999,0.001431525402338707,2.8065599500677346e-07,0.06888888888888889,0.92,0.00369238514382017,0.06842373054051314,0.2229362563046091,0.4073345786058502,low,44.004950504863274,43.97354884966699,0.031401655196283684,0.2696598224735318,0.36411471787154603,-1,44.071999,0.03399999999999892,1,44.105999,-0.03399999999999892,-0.07708701938708819
2004-04-28,train,44.071999,44.130001,44.028,44.105999,0.0007714648931627099,2.8065599500677346e-07,0.06888888888888889,0.92,0.003600672019030347,0.07255730149806448,0.20445373750942986,0.36238066848914424,low,44.038633336575515,43.98616314969871,0.05247018687680338,0.2696598224735318,0.36411471787154603,-1,44.105999,0.21300100000000555,1,44.319,-0.21300100000000555,-0.48060876824839355
2004-04-29,train,44.105999,44.384998,44.09,44.319,0.004829297710726488,2.8065599500677346e-07,0.06888888888888889,0.92,0.0034999010905287435,0.11672439334039743,0.2198363295546933,0.3366647809238533,low,44.132088891050344,44.01786189734645,0.11422699370389466,0.2696598224735318,0.36411471787154603,-1,44.319,-0.035000000000003695,-1,44.284,0.035000000000003695,0.07903531749616949
2004-04-30,train,44.312,44.439999,44.27,44.284,-0.0007897290101311905,2.8065599500677346e-07,0.06888888888888889,0.92,0.0036272101828936166,0.13610526624706693,0.2142787910330851,0.305605006036397,low,44.1827259273669,44.043208383313456,0.1395175440534473,0.2696598224735318,0.36411471787154603,-1,44.284,0.008000000000002672,1,44.292,-0.008000000000002672,-0.018061952497070963
2004-05-03,train,44.285999,44.889999,44.262001,44.292,0.00018065215427709447,2.8065599500677346e-07,0.06888888888888889,0.92,0.003525300196280548,0.11601260966027481,0.21160867397588096,0.2890495117641892,low,44.219150618244605,44.06690282299789,0.1522477952467156,0.2696598224735318,0.36411471787154603,-1,44.292,0.47700100000000134,1,44.769001,-0.47700100000000134,-1.065471619525308
2004-05-04,train,44.291,44.787998,44.278,44.769001,0.010769461753815657,2.8065599500677346e-07,0.06888888888888889,0.92,0.0034229265773188396,0.24682955961633352,0.274646887861177,0.34516879938831824,low,44.40243407882974,44.13376931604571,0.2686647627840344,0.2696598224735318,0.36411471787154603,-1,44.769001,-0.20700100000000532,-1,44.562,0.20700100000000532,0.4645235851173765
2004-05-05,train,44.771,44.780998,44.465,44.562,-0.00462375740749732,2.8065599500677346e-07,0.06888888888888889,0.92,0.004364583780248869,0.21440117047277474,0.2912932433977027,0.37327877882958543,low,44.45562271921983,44.174553190708025,0.2810695285118072,0.2696598224735318,0.36411471787154603,0,44.562,0.028000000000005798,1,44.59,-0.028000000000005798,-0.06279434850864722
2004-05-06,train,44.568001,44.616001,44.514999,44.59,0.0006283380458687038,2.8065599500677346e-07,0.06888888888888889,0.92,0.004390793200725048,0.2087005864871927,0.29084633352695954,0.38131816567162646,low,44.50041514614656,44.21411955349774,0.28629559264881976,0.2696598224735318,0.36411471787154603,0,44.59,-0.05900200000000666,-1,44.530998,0.05900200000000666,0.13249646908880564
